sistema,processo,protocolo,codigoAssuntoObra,situacaoDespacho,unidade,dtEmissaoDespacho,dtPublicacaoDespacho,dt_inclusao
AprovaDigital,1020.2023/0003453-0,25923-23-SP-ALV,63ff61eec59fbc0008048273,NULL,SMUL/PARHIS/DHIS,2023-07-17,2023-07-17,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003872-1,25930-23-SP-TAX,63ff79e5f67ff9000851f0e3,NULL,SMUL/SERVIN,2023-06-13,2023-06-13,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003871-3,25932-23-SP-TAX,63ff7ccd9d16c20008a27fb7,NULL,SMUL/SERVIN,2023-05-24,2023-05-24,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003451-3,25934-23-SP-ALV,63ff7fb58918ab0008272e20,NULL,SMUL/PARHIS/DHIS,2023-08-15,2023-08-15,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003869-1,25941-23-SP-CCE,63ff9c9e84de7f0008a5cf7e,NULL,SMUL/RESID/DRGP,2023-03-09,2023-03-09,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003869-1,25941-23-SP-CCE,63ff9c9e84de7f0008a5cf7e,NULL,SMUL/RESID/DRGP,2023-03-09,2023-03-09,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003868-3,25942-23-SP-TAX,63ffa50b98503a00088ae729,NULL,SMUL/SERVIN,2023-04-17,2023-04-17,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003446-7,25943-23-SP-APO,63ffacb2ac02a60008ecf137,NULL,SMUL/PARHIS/DHIS,2023-03-16,2023-03-16,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003446-7,25943-23-SP-APO,63ffacb2ac02a60008ecf137,NULL,SMUL/PARHIS/DHIS,2023-03-16,2023-03-16,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003873-0,25944-23-SP-CCE,63ffadb23eb6070008090460,NULL,SMUL/RESID/DRPM,2023-04-11,2023-04-11,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006858-2,25946-23-SP-CER,63ffbd5673120d00084298e4,NULL,SMUL/CONTRU/DSUS,2023-08-01,2023-08-01,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003538-2,25948-23-SP-CCE,63ffbd913eb6070008090d74,NULL,SMUL/PARHIS/DHMP,2023-05-26,2023-05-26,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003538-2,25948-23-SP-CCE,63ffbd913eb6070008090d74,NULL,SMUL/PARHIS/DHMP,2023-05-26,2023-05-26,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006463-3,25955-23-SP-AUT,64008cceb53aba0008b818ce,NULL,SMUL/RESID/DRGP,2023-06-27,2023-06-27,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003537-4,25956-23-SP-APO,640094c7b53aba0008b81c46,NULL,SMUL/PARHIS/DHIS,2023-04-05,2023-04-05,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003540-4,25957-23-SP-ALV,6400a47da1b89b0009541a2b,NULL,,2023-03-02,2023-03-02,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003919-1,25959-23-SP-AUT,6400a4aca1b89b0009541aef,NULL,SMUL/CAP/DEPROT,2023-03-08,2023-03-08,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003560-9,25961-23-SP-ALV,6400afb1cc5ed100089ea62b,NULL,,2023-03-02,2023-03-02,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003733-4,25964-23-SP-CCE,6400b66439e0d500086ff8ac,NULL,SMUL/PARHIS/DHIS,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003733-4,25964-23-SP-CCE,6400b66439e0d500086ff8ac,NULL,SMUL/PARHIS/DHIS,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003586-2,25967-23-SP-TAX,6400bb27fbab400008d73470,NULL,SMUL/CONTRU/DINS,2023-07-27,2023-07-27,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003586-2,25967-23-SP-TAX,6400bb27fbab400008d73470,NULL,SMUL/CONTRU/DINS,2023-07-27,2023-07-27,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004148-0,25968-23-SP-ALV,6400bfe2c52e370008380ee4,NULL,SMUL/PARHIS/DPS,2023-08-07,2023-08-07,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004336-9,25974-23-SP-ALV,6400ca33451cd50008a60765,NULL,SMUL/RESID/DRPM,2023-07-25,2023-07-25,2023-08-31 14:46:00
AprovaDigital,1020.2023/0005710-6,25975-23-SP-ERB,6400cc02d7faff000826a506,NULL,SMUL/CAP,2023-03-31,2023-03-31,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004285-0,25978-23-SP-ALV,6400d228d9fda900080f4f45,NULL,SMUL/RESID/DRGP,2023-07-11,2023-07-11,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004639-2,25984-23-SP-ERB,6400dad8736699000828f98b,NULL,SMUL/CAP,2023-03-17,2023-03-17,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003583-8,25985-23-SP-ALV,6400dd19a8a6fc0008e6349c,NULL,,2023-03-02,2023-03-02,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003738-5,25986-23-SP-ALV,6400e38f40fbcc00089b20bc,NULL,SMUL/PARHIS/DHIS,2023-04-20,2023-04-20,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003738-5,25986-23-SP-ALV,6400e38f40fbcc00089b20bc,NULL,SMUL/PARHIS/DHIS,2023-04-20,2023-04-20,2023-08-31 14:46:00
AprovaDigital,1020.2023/0005572-3,25987-23-SP-ALV,6400e6594cabbe0008a7404e,NULL,SMUL/RESID/DRGP,2023-05-26,2023-05-26,2023-08-31 14:46:00
AprovaDigital,1020.2023/0005572-3,25987-23-SP-ALV,6400e6594cabbe0008a7404e,NULL,SMUL/RESID/DRGP,2023-05-26,2023-05-26,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003668-0,25988-23-SP-REF,6400f0a7a2602700084a137f,NULL,SMUL/PARHIS/DHMP,2023-05-12,2023-05-12,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003591-9,25991-23-SP-CCE,6400f4f204b558000838f085,NULL,SMUL/PARHIS/DHIS,2023-06-01,2023-06-01,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003591-9,25991-23-SP-CCE,6400f4f204b558000838f085,NULL,SMUL/PARHIS/DHIS,2023-06-01,2023-06-01,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003918-3,25995-23-SP-APO,6400fded67994d00089fec27,NULL,SMUL/RESID/DRGP,2023-03-09,2023-03-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000399-1,957-21-SP-NEW,5ff894c48440fa0009b574dd,NULL,SMUL/CONTRU/DINS,2021-06-07,2021-06-07,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000558-7,958-21-SP-NEW,5ff89e3ce9eda70008af1d31,NULL,SMUL/CONTRU/DINS,2022-05-10,2022-05-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000516-1,959-21-SP-NEW,5ff8bb568449490009991079,NULL,SMUL/CONTRU/DINS,2022-06-28,2022-06-28,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000192-1,960-21-SP-SAO,5ff8c2408f58e200099ca944,NULL,SMUL/PARHIS/DHIS,2022-10-07,2022-10-07,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000192-1,960-21-SP-SAO,5ff8c2408f58e200099ca944,NULL,SMUL/PARHIS/DHIS,2022-10-07,2022-10-07,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000193-0,961-21-SP-SAO,5ff8c68ac41e7e000a4d1b83,NULL,SMUL/PARHIS/DHMP,2021-05-24,2021-05-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000194-8,962-21-SP-SAO,5ff8c7e8c41e7e000a4d1b86,NULL,SMUL/PARHIS/DHIS,2022-06-29,2022-06-29,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000194-8,962-21-SP-SAO,5ff8c7e8c41e7e000a4d1b86,NULL,SMUL/PARHIS,2023-06-06,2023-06-06,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000336-3,963-21-SP-NEW,5ff8cf3ef404be000ad981ec,NULL,SMUL/CONTRU/DINS,2022-06-07,2022-06-07,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000559-5,964-21-SP-NEW,5ff8d12bbfc16b0008425bcf,NULL,SMUL/CONTRU/DINS,2022-05-10,2022-05-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000547-1,965-21-SP-NEW,5ff8dffdf08d8c0008dffe6c,NULL,SMUL/CONTRU/DINS,2022-05-10,2022-05-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000548-0,967-21-SP-NEW,5ff908be40616900088cf5be,NULL,SMUL/CONTRU/DINS,2022-05-18,2022-05-18,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000549-8,968-21-SP-NEW,5ff91745fd03000008ce3b01,NULL,SMUL/CONTRU/DINS,2021-04-15,2021-04-15,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000549-8,968-21-SP-NEW,5ff91745fd03000008ce3b01,NULL,SMUL/CONTRU/DINS,2021-04-15,2021-04-15,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000549-8,968-21-SP-NEW,5ff91745fd03000008ce3b01,NULL,SMUL/CONTRU/DINS,2022-06-28,2022-06-28,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000195-6,969-21-SP-SAO,5ffbb625e7369d0008dcb40a,NULL,SMUL/PARHIS/DHIS,2022-03-22,2022-03-22,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000332-0,970-21-SP-SAO,5ffc468b241a8100080faedf,NULL,SMUL/COMIN/DCIMP,2023-04-27,2023-04-27,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000196-4,971-21-SP-SAO,5ffc67d54fbc530009dd70b9,NULL,SMUL/PARHIS/DHIS,2022-05-20,2022-05-20,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000197-2,972-21-SP-SAO,5ffc683e4fbc530009dd70bc,NULL,SMUL/PARHIS/DHMP,2021-05-17,2021-05-17,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000477-7,974-21-SP-NEW,5ffca48ec7e5710008b88f69,NULL,SMUL/CONTRU/ DSUS,2021-05-26,2021-05-26,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000205-7,976-21-SP-SAO,5ffda653c283510008db802e,NULL,SMUL/PARHIS/DHMP,2021-10-04,2021-10-04,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000466-1,977-21-SP-SAO,5ffdb3c88519b50008683a26,NULL,SMUL/RESID/DRGP,2021-04-14,2021-04-14,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000206-5,978-21-SP-SAO,5ffdb57538dd530008cfdedc,NULL,SMUL/PARHIS/DHIS,2022-05-20,2022-05-20,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000337-1,979-21-SP-SAO,5ffdcf89c3339a00085495e3,NULL,SMUL/RESID/DRGP,2021-03-11,2021-03-11,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000467-0,982-21-SP-SAO,5ffdff0334d42a000833544e,NULL,SMUL/RESID/DRGP,2021-05-20,2021-05-20,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000712-1,985-21-SP-SAO,5ffe0a9e4cf94b0008907783,NULL,SMUL/RESID/DRPM,2021-04-14,2021-04-14,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000712-1,985-21-SP-SAO,5ffe0a9e4cf94b0008907783,NULL,SMUL/RESID/DRPM,2023-01-05,2023-01-05,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000468-8,986-21-SP-SAO,5ffe0bf24cf94b0008907786,NULL,SMUL/RESID/DRGP,2022-04-26,2022-04-26,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000274-0,988-21-SP-SAO,5ffe1bd84b04d50008f25f21,NULL,SMUL/PARHIS/DHMP,2021-09-17,2021-09-17,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000274-0,988-21-SP-SAO,5ffe1bd84b04d50008f25f21,NULL,SMUL/PARHIS,2021-11-05,2021-11-05,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000400-9,990-21-SP-SAO,5ffeefa2186901000863bd04,NULL,SMUL/PARHIS/DHMP,2021-07-05,2021-07-05,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000401-7,991-21-SP-SAO,5fff01eb667d4300082629b2,NULL,SMUL/PARHIS/DHMP,2021-09-16,2021-09-16,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000277-4,993-21-SP-SAO,5fff0e20751cd2000831bee0,NULL,SMUL/PARHIS/DHIS,2021-12-06,2021-12-06,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000277-4,993-21-SP-SAO,5fff0e20751cd2000831bee0,NULL,SMUL/PARHIS/DHIS,2022-01-05,2022-01-05,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000278-2,995-21-SP-SAO,5fff3a848bde5d0008b0c154,NULL,SMUL/PARHIS/DHMP,2021-03-22,2021-03-22,2023-08-31 14:46:00
AprovaDigital,1020.2021/0002794-7,996-21-SP-NEW,5fff476877b4130008420517,NULL,SMUL/CONTRU/DACESS,2022-02-16,2022-02-16,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000279-0,997-21-SP-SAO,5fff5016f620640008f9dfe4,NULL,SMUL/PARHIS/DHIS,2023-07-13,2023-07-13,2023-08-31 14:46:00
AprovaDigital,1020.2023/0005720-3,26784-23-SP-APO,641df4a4f9de350008e235e7,NULL,SMUL/RESID/DRGP,2023-04-11,2023-04-11,2023-08-31 14:46:00
AprovaDigital,1020.2023/0005211-2,26789-23-SP-APO,641dfb4cea8dfb0008c346ab,NULL,SMUL/PARHIS/DHIS,2023-06-19,2023-06-19,2023-08-31 14:46:00
AprovaDigital,1020.2023/0005817-0,26795-23-SP-AUT,641e0f4ea6d99100088e29a0,NULL,SMUL/RESID/DRPM,2023-07-14,2023-07-14,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000463-7,999-21-SP-SAO,5fff66e46efcb80008ce4f5a,NULL,SMUL/RESID/DRGP,2021-03-11,2021-03-11,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000464-5,1001-21-SP-SAO,60004a62adf0620008eee170,NULL,SMUL/PARHIS/DHMP,2022-04-07,2022-04-07,2023-08-31 14:46:00
AprovaDigital,1020.2021/0007906-8,1003-21-SP-NEW,600071980024a6000960d7a7,NULL,SMUL/CONTRU/ DSUS,2021-12-06,2021-12-06,2023-08-31 14:46:00
AprovaDigital,1020.2021/0007906-8,1003-21-SP-NEW,600071980024a6000960d7a7,NULL,SMUL/CONTRU/ DSUS,2022-01-21,2022-01-21,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000331-2,1004-21-SP-SAO,60007bb270dc480008db9ffc,NULL,SMUL/PARHIS/DHIS,2022-03-24,2022-03-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0001487-0,1006-21-SP-NEW,60009b85b2346c00087047ac,NULL,SMUL/CONTRU/DACESS,2021-06-16,2021-06-16,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000517-0,1007-21-SP-SAO,60009e3ef52e4a00089b1d6f,NULL,SMUL/RESID/DRGP,2021-04-12,2021-04-12,2023-08-31 14:46:00
AprovaDigital,1020.2021/0003212-6,1007-21-SP-NEW,6000a49c4dfaa80008025915,NULL,SMUL/CONTRU/DACESS,2022-08-22,2022-08-22,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000510-2,1010-21-SP-NEW,6000a6b14dfaa8000802591b,NULL,SMUL/CONTRU/DACESS,2022-04-20,2022-04-20,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000510-2,1010-21-SP-NEW,6000a6b14dfaa8000802591b,NULL,SMUL/CONTRU/DACESS,2022-11-25,2022-11-25,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000474-2,1011-21-SP-SAO,6000bc82577da50008482f9a,NULL,SMUL/PARHIS/DHIS,2021-04-22,2021-04-22,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000474-2,1011-21-SP-SAO,6000bc82577da50008482f9a,NULL,SMUL/PARHIS/DHIS,2022-02-03,2022-02-03,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000398-3,1012-21-SP-SAO,60010e1ff65d820008cffdf6,NULL,SMUL/PARHIS/DHIS,2021-08-17,2021-08-17,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000696-6,1013-21-SP-SAO,600181273526d00008198573,NULL,SMUL/RESID/DRGP,2022-05-17,2022-05-17,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000696-6,1013-21-SP-SAO,600181273526d00008198573,NULL,SMUL/RESID,2022-12-05,2022-12-05,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000857-8,1015-21-SP-NEW,6001ccf1a787c0000883a9ba,NULL,SMUL/CONTRU/DACESS,2022-11-18,2022-11-18,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000550-1,1016-21-SP-NEW,6001d6a44bbc0a00080e02be,NULL,SMUL/CONTRU/DACESS,2021-12-01,2021-12-01,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000704-0,1017-21-SP-SAO,6001e223d6de910008cb535c,NULL,SMUL/RESID/DRGP,2021-03-25,2021-03-25,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000692-3,1019-21-SP-NEW,6001f4a25014430008722be3,NULL,SMUL/CONTRU/DINS,2022-07-08,2022-07-08,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000946-9,1022-21-SP-SAO,6001f905843f0c0008bc75f1,NULL,SMUL/COMIN/DCIGP,2021-08-09,2021-08-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000946-9,1022-21-SP-SAO,6001f905843f0c0008bc75f1,NULL,SMUL/COMIN,2023-05-02,2023-05-02,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000614-1,1023-21-SP-SAO,6001fceea1e1da0008e4ae41,NULL,SMUL/RESID/DRGP,2021-03-25,2021-03-25,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000708-3,1024-21-SP-NEW,60020dd4f93ac800082d90ab,NULL,SMUL/CONTRU/ DSUS,2021-03-24,2021-03-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000459-9,1026-21-SP-SAO,600330efd9a9f100086534c5,NULL,SMUL/PARHIS/DHIS,2021-12-16,2021-12-16,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000557-9,1027-21-SP-NEW,60057b5212c4140008be02bf,NULL,SMUL/CONTRU/ DSUS,2021-06-11,2021-06-11,2023-08-31 14:46:00
AprovaDigital,1020.2021/0000462-9,1029-21-SP-SAO,6005cc57ab6eb7000876588a,NULL,SMUL/PARHIS/DHIS,2021-12-10,2021-12-10,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004402-0,25996-23-SP-ALV,6400ffea18b1f90008c132ab,NULL,SMUL/RESID/DRPM,2023-08-04,2023-08-04,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004402-0,25996-23-SP-ALV,6400ffea18b1f90008c132ab,NULL,SMUL/RESID/DRPM,2023-08-04,2023-08-04,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004040-8,25999-23-SP-ALV,640107c263e3a30008594e8b,NULL,SMUL/RESID/DRGP,2023-07-26,2023-07-26,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004641-4,26002-23-SP-ERB,64011ad48408c3000827d820,NULL,SMUL/CAP,2023-03-17,2023-03-17,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004641-4,26002-23-SP-ERB,64011ad48408c3000827d820,NULL,SMUL/CAP,2023-03-17,2023-03-17,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004046-7,26010-23-SP-ERB,6401e7e4ef7e0b0008af4259,NULL,SMUL/CAP,2023-03-09,2023-03-09,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004392-0,26013-23-SP-ERB,6401f57f9c4c5a0008a42d2f,NULL,SMUL/CAP,2023-03-15,2023-03-15,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004798-4,26016-23-SP-TAX,6401fd159571540008ac8765,NULL,SMUL/SERVIN,2023-05-02,2023-05-02,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003910-8,26018-23-SP-CCE,6401fd9a3146a70008bb7a9d,NULL,SMUL/RESID/DRGP,2023-03-30,2023-03-30,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004122-6,26019-23-SP-ERB,640200b95c57f6000870e0a6,NULL,SMUL/CAP/DEPROT,2023-03-10,2023-03-10,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004043-2,26025-23-SP-CER,64021c2538ef1b0008d873f3,NULL,SMUL/CONTRU/DSUS,2023-04-27,2023-04-27,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008173-2,26026-23-SP-ALV,6402233845f04d0008dfd1d2,NULL,SMUL/PARHIS/DHMP,2023-07-12,2023-07-12,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003741-5,26029-23-SP-ALV,64022f0fe01a3a0008d9d885,NULL,SMUL/PARHIS/DHMP,2023-06-02,2023-06-02,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003741-5,26029-23-SP-ALV,64022f0fe01a3a0008d9d885,NULL,SMUL/PARHIS/DHMP,2023-06-02,2023-06-02,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004044-0,26030-23-SP-AUT,64023003e28fd30008c0b169,NULL,SMUL/CAP,2023-03-09,2023-03-09,2023-08-31 14:46:00
AprovaDigital,1020.2023/0004286-9,26036-23-SP-ALV,64023c7f332db60008f82520,NULL,SMUL/SERVIN/DSIMP,2023-05-05,2023-05-05,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003748-2,26040-23-SP-APO,64024f7bf8be03000878b154,NULL,SMUL/PARHIS/DHMP,2023-03-21,2023-03-21,2023-08-31 14:46:00
AprovaDigital,1020.2023/0003737-7,26044-23-SP-ALV,6402546ba0bac80008b96fd7,NULL,,2023-03-03,2023-03-03,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014543-3,388-20-SP-NEW,5fb5833da4509600085b6c03,NULL,SMUL/CONTRU/DLR,2021-04-19,2021-04-19,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014550-6,389-20-SP-SAO,5fb5b7ea534e420009498d08,NULL,SMUL/RESID/DRGP,2021-03-15,2021-03-15,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014550-6,389-20-SP-SAO,5fb5b7ea534e420009498d08,NULL,SMUL/RESID/DRGP,2022-04-07,2022-04-07,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014482-8,390-20-SP-SAO,5fb5edb30f2b16000884d125,NULL,SMUL/PARHIS/DHIS,2021-08-13,2021-08-13,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014493-3,393-20-SP-SAO,5fb686b148372c0008ca7032,NULL,SMUL/PARHIS/DHIS,2021-07-14,2021-07-14,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014500-0,396-20-SP-SAO,5fb6b1142a2ab70008733fcb,NULL,SMUL/RESID/DRGP,2021-04-15,2021-04-15,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014500-0,396-20-SP-SAO,5fb6b1142a2ab70008733fcb,NULL,SMUL/RESID,2021-08-19,2021-08-19,2023-08-31 14:46:00
AprovaDigital,1020.2020/0015838-1,397-20-SP-NEW,5fb6bd0fe7537600080fc588,NULL,SMUL/CONTRU/DINS,2023-04-14,2023-04-14,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014505-0,399-20-SP-SAO,5fb6c942bfa820000837f6d0,NULL,SMUL/PARHIS/DHMP,2021-04-08,2021-04-08,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014587-5,400-20-SP-SAO,5fb6ca82bfa820000837f6d3,NULL,SMUL/RESID/DRGP,2021-08-26,2021-08-26,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014587-5,400-20-SP-SAO,5fb6ca82bfa820000837f6d3,NULL,SMUL/RESID,2023-08-17,2023-08-17,2023-08-31 14:46:00
AprovaDigital,1020.2020/0015153-0,401-20-SP-NEW,5fb6e2cc7e767c0008c175cd,NULL,SMUL/CONTRU/DLR,2023-03-07,2023-03-07,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014939-0,402-20-SP-NEW,5fb6f3b86ecf2000082833be,NULL,SMUL/CONTRU/ DSUS,2021-11-15,2021-11-15,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014589-1,403-20-SP-NEW,5fb7aa11d7f752000962769e,NULL,SMUL/CONTRU/ DSUS,2021-07-05,2021-07-05,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014589-1,403-20-SP-NEW,5fb7aa11d7f752000962769e,NULL,SMUL/CONTRU/ DSUS,2021-07-05,2021-07-05,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014589-1,403-20-SP-NEW,5fb7aa11d7f752000962769e,NULL,SMUL/CONTRU/ DSUS,2021-09-09,2021-09-09,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014589-1,403-20-SP-NEW,5fb7aa11d7f752000962769e,NULL,SMUL/CONTRU/ DSUS,2021-10-25,2021-10-25,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014971-4,404-20-SP-SAO,5fb7b0663b4a8b0008c03f6f,NULL,SMUL/COMIN/DCIMP,2021-11-09,2021-11-09,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014594-8,407-20-SP-NEW,5fb7ca8733b1e100089b78ef,NULL,SMUL/CONTRU/DACESS,2022-06-08,2022-06-08,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014712-6,408-20-SP-NEW,5fb7cb3433b1e100089b78f2,NULL,SMUL/CONTRU/DINS,2021-03-15,2021-03-15,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014712-6,408-20-SP-NEW,5fb7cb3433b1e100089b78f2,NULL,SMUL/CONTRU/DINS,2022-06-28,2022-06-28,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014892-0,412-20-SP-NEW,5fb7fd361ecf2f00089cdaa7,NULL,SMUL/CONTRU/DINS,2022-05-10,2022-05-10,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014513-1,415-20-SP-SAO,5fb808b20455c60008749a8a,NULL,SMUL/COMIN/DCIGP,2022-08-16,2022-08-16,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014515-8,416-20-SP-SAO,5fb8100ed90a4400092fff6c,NULL,SMUL/PARHIS/DHIS,2022-12-22,2022-12-22,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014890-4,417-20-SP-NEW,5fb836528704910008c8f612,NULL,SMUL/CONTRU/DACESS,2021-08-20,2021-08-20,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014890-4,417-20-SP-NEW,5fb836528704910008c8f612,NULL,SMUL/CONTRU/DACESS,2021-10-08,2021-10-08,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014890-4,417-20-SP-NEW,5fb836528704910008c8f612,NULL,SMUL/CONTRU/DLR,2022-01-26,2022-01-26,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014514-0,419-20-SP-SAO,5fb884108785e30008c093e4,NULL,SMUL/COMIN/DCIGP,2022-08-24,2022-08-24,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014595-6,420-20-SP-SAO,5fbafd8edc38470009c64ca6,NULL,SMUL/RESID/DRGP,2021-08-19,2021-08-19,2023-08-31 14:46:00
AprovaDigital,1020.2020/0014889-0,421-20-SP-NEW,5fbbad6e74abbf0007625dbc,NULL,SMUL/CONTRU/ DSUS,2021-12-01,2021-12-01,2023-08-31 14:46:00
