sistema,processo,protocolo,ano,dtAberturaProcesso,situacao,codigoProcesso,digitoProcesso,dt_inclusao
AprovaDigital,,31388-23-SP-APO,2023,2023-08-02,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31392-23-SP-ALV,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31393-23-SP-ALV,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31394-23-SP-DLR,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31396-23-SP-REF,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,314-20-SP-NEW,2020,2020-11-12,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31403-23-SP-ALV,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31405-23-SP-ALV,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31407-23-SP-DLR,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3141-21-SP-ALV,2021,2021-05-14,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31411-23-SP-ALV,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31412-23-SP-AUT,2023,2023-08-02,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31413-23-SP-ERB,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31415-23-SP-CER,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3142-21-SP-ALV,2021,2021-05-14,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31423-23-SP-AUT,2023,2023-08-02,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31427-23-SP-PET,2023,2023-08-02,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31428-23-SP-ALV,2023,2023-08-02,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31436-23-SP-APO,2023,2023-08-03,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31442-23-SP-ALV,2023,2023-08-03,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,3147-21-SP-REF,2021,2021-05-14,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31481-23-SP-ALV,2023,2023-08-04,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31486-23-SP-AUT,2023,2023-08-04,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31490-23-SP-ERB,2023,2023-08-04,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31494-23-SP-ALV,2023,2023-08-04,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31495-23-SP-CER,2023,2023-08-04,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31496-23-SP-AUT,2023,2023-08-04,,,NULL,2023-08-31 14:44:00
AprovaDigital,,31498-23-SP-ALV,2023,2023-08-04,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31499-23-SP-ALV,2023,2023-08-04,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,315-20-SP-NEW,2020,2020-11-12,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3150-21-SP-REF,2021,2021-05-15,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31500-23-SP-REF,2023,2023-08-04,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31503-23-SP-REF,2023,2023-08-04,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31504-23-SP-ALV,2023,2023-08-04,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31505-23-SP-REF,2023,2023-08-04,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31506-23-SP-ALV,2023,2023-08-05,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31511-23-SP-REF,2023,2023-08-07,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31519-23-SP-ALV,2023,2023-08-07,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,3152-21-SP-ERB,2021,2021-05-17,indeferido e encerra,,NULL,2023-08-31 14:44:00
AprovaDigital,,31520-23-SP-REF,2023,2023-08-07,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31522-23-SP-CER,2023,2023-08-07,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31531-23-SP-REF,2023,2023-08-07,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31532-23-SP-REF,2023,2023-08-07,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31533-23-SP-AUT,2023,2023-08-07,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31534-23-SP-ALV,2023,2023-08-07,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31535-23-SP-REF,2023,2023-08-07,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31536-23-SP-ALV,2023,2023-08-07,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31540-23-SP-INT,2023,2023-08-07,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31541-23-SP-MOD,2023,2023-08-07,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31543-23-SP-REF,2023,2023-08-07,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31544-23-SP-ALV,2023,2023-08-07,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31550-23-SP-ALV,2023,2023-08-07,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31553-23-SP-CER,2023,2023-08-07,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31556-23-SP-CDT,2023,2023-08-08,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31561-23-SP-ALV,2023,2023-08-08,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31566-23-SP-REF,2023,2023-08-08,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31567-23-SP-DIR,2023,2023-08-08,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31569-23-SP-CER,2023,2023-08-08,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31572-23-SP-ALV,2023,2023-08-08,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31581-23-SP-ALV,2023,2023-08-08,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31582-23-SP-ALV,2023,2023-08-08,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31589-23-SP-ALV,2023,2023-08-08,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31590-23-SP-ALV,2023,2023-08-08,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31591-23-SP-TAX,2023,2023-08-08,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31593-23-SP-REF,2023,2023-08-08,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31594-23-SP-ALV,2023,2023-08-08,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31600-23-SP-PET,2023,2023-08-08,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31611-23-SP-REF,2023,2023-08-09,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31617-23-SP-ALV,2023,2023-08-09,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31619-23-SP-REF,2023,2023-08-09,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31620-23-SP-CER,2023,2023-08-09,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31623-23-SP-CER,2023,2023-08-09,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31632-23-SP-CER,2023,2023-08-09,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31633-23-SP-DIR,2023,2023-08-09,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31646-23-SP-REF,2023,2023-08-09,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31647-23-SP-REF,2023,2023-08-09,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31648-23-SP-REF,2023,2023-08-09,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31649-23-SP-PET,2023,2023-08-09,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31653-23-SP-ALV,2023,2023-08-09,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31654-23-SP-REF,2023,2023-08-09,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31659-23-SP-ALV,2023,2023-08-10,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31663-23-SP-ERB,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31664-23-SP-ALV,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31666-23-SP-ERB,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31670-23-SP-ERB,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31671-23-SP-CER,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31677-23-SP-REF,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31679-23-SP-ALV,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31687-23-SP-CCE,2023,2023-08-10,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31690-23-SP-PET,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31697-23-SP-ALV,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3170-21-SP-ALV,2021,2021-05-17,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31700-23-SP-REF,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31702-23-SP-ALV,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31706-23-SP-ALV,2023,2023-08-10,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31708-23-SP-AUT,2023,2023-08-10,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31715-23-SP-MOD,2023,2023-08-11,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31718-23-SP-CDT,2023,2023-08-11,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31719-23-SP-REF,2023,2023-08-11,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31721-23-SP-ERB,2023,2023-08-11,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31722-23-SP-CER,2023,2023-08-11,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31725-23-SP-AUT,2023,2023-08-11,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3173-21-SP-ALV,2021,2021-05-17,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31733-23-SP-CER,2023,2023-08-11,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31734-23-SP-REF,2023,2023-08-11,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31735-23-SP-CER,2023,2023-08-11,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31742-23-SP-ALV,2023,2023-08-12,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31749-23-SP-DLR,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31750-23-SP-PET,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31756-23-SP-ALV,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31765-23-SP-DLR,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31768-23-SP-REF,2023,2023-08-14,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,3177-21-SP-CER,2021,2021-05-17,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31770-23-SP-CDT,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31775-23-SP-NEW,2023,2023-08-14,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31776-23-SP-CER,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31785-23-SP-CER,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31786-23-SP-ALV,2023,2023-08-14,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31787-23-SP-REF,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31790-23-SP-ERB,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31798-23-SP-AUT,2023,2023-08-14,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31799-23-SP-AUT,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3180-21-SP-ALV,2021,2021-05-18,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31800-23-SP-REF,2023,2023-08-14,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31802-23-SP-REF,2023,2023-08-14,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31809-23-SP-ALV,2023,2023-08-15,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31815-23-SP-REF,2023,2023-08-15,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31827-23-SP-ALV,2023,2023-08-15,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31829-23-SP-ALV,2023,2023-08-15,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31833-23-SP-ALV,2023,2023-08-15,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31836-23-SP-ALV,2023,2023-08-15,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3184-21-SP-REF,2021,2021-05-18,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31846-23-SP-ALV,2023,2023-08-15,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31849-23-SP-CER,2023,2023-08-15,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31856-23-SP-REF,2023,2023-08-15,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31862-23-SP-ALV,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31865-23-SP-ERB,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31866-23-SP-REF,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31872-23-SP-ALV,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31874-23-SP-ALV,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31878-23-SP-DLR,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31879-23-SP-ALV,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31891-23-SP-ERB,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31893-23-SP-ERB,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31894-23-SP-AUT,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31895-23-SP-ALV,2023,2023-08-16,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31897-23-SP-CER,2023,2023-08-16,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,319-20-SP-NEW,2020,2020-11-12,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31901-23-SP-CER,2023,2023-08-16,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31903-23-SP-ALV,2023,2023-08-16,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31909-23-SP-AUT,2023,2023-08-16,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3191-21-SP-CDT,2021,2021-05-18,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31911-23-SP-AUT,2023,2023-08-16,,,NULL,2023-08-31 14:44:00
AprovaDigital,,31916-23-SP-ALV,2023,2023-08-17,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31917-23-SP-CER,2023,2023-08-17,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31921-23-SP-CDT,2023,2023-08-17,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31925-23-SP-CDT,2023,2023-08-17,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31927-23-SP-CER,2023,2023-08-17,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31931-23-SP-CER,2023,2023-08-17,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31934-23-SP-ERB,2023,2023-08-17,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31937-23-SP-ALV,2023,2023-08-17,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31939-23-SP-CDT,2023,2023-08-17,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31941-23-SP-NEW,2023,2023-08-17,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31944-23-SP-TAX,2023,2023-08-17,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31947-23-SP-ALV,2023,2023-08-17,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31949-23-SP-ALV,2023,2023-08-17,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31950-23-SP-CER,2023,2023-08-17,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31951-23-SP-CER,2023,2023-08-18,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31961-23-SP-CER,2023,2023-08-18,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31962-23-SP-ALV,2023,2023-08-18,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31968-23-SP-CER,2023,2023-08-18,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31970-23-SP-REF,2023,2023-08-18,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31971-23-SP-SAO,2023,2023-08-18,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31973-23-SP-ALV,2023,2023-08-18,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31982-23-SP-REF,2023,2023-08-18,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31985-23-SP-ALV,2023,2023-08-18,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,31987-23-SP-ALV,2023,2023-08-18,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,3199-21-SP-ALV,2021,2021-05-18,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,31995-23-SP-REF,2023,2023-08-18,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32-20-SP-SAO,2020,2020-10-05,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,32000-23-SP-CDT,2023,2023-08-19,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32001-23-SP-CDT,2023,2023-08-19,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32003-23-SP-CDT,2023,2023-08-19,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32005-23-SP-CER,2023,2023-08-20,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32006-23-SP-REF,2023,2023-08-21,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32018-23-SP-AUT,2023,2023-08-21,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3202-21-SP-CER,2021,2021-05-18,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,32021-23-SP-ALV,2023,2023-08-21,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32027-23-SP-ALV,2023,2023-08-21,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32029-23-SP-REF,2023,2023-08-21,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32039-23-SP-CER,2023,2023-08-21,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32040-23-SP-AUT,2023,2023-08-21,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32048-23-SP-ALV,2023,2023-08-21,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32050-23-SP-CER,2023,2023-08-21,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32051-23-SP-REF,2023,2023-08-21,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32052-23-SP-CER,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32055-23-SP-AUT,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32056-23-SP-CER,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32058-23-SP-NEW,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32059-23-SP-INT,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32060-23-SP-ALV,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32070-23-SP-ERB,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32072-23-SP-ALV,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32074-23-SP-REF,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32075-23-SP-HEL,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32082-23-SP-AUT,2023,2023-08-22,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,32085-23-SP-ERB,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32086-23-SP-CER,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32087-23-SP-CER,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32088-23-SP-CDT,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32090-23-SP-AUT,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32092-23-SP-DLR,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32093-23-SP-ALV,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32094-23-SP-ALV,2023,2023-08-22,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,32099-23-SP-ALV,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32100-23-SP-REF,2023,2023-08-22,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32101-23-SP-ALV,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32103-23-SP-ALV,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32106-23-SP-AUT,2023,2023-08-23,,,NULL,2023-08-31 14:44:00
AprovaDigital,,32111-23-SP-AUT,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32113-23-SP-AUT,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32114-23-SP-AUT,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32115-23-SP-REF,2023,2023-08-23,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,32116-23-SP-AUT,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32117-23-SP-APO,2023,2023-08-23,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,32122-23-SP-AUT,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32124-23-SP-ALV,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32125-23-SP-ALV,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32131-23-SP-REF,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3214-21-SP-CDT,2021,2021-05-19,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32140-23-SP-AUT,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32144-23-SP-ALV,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32145-23-SP-CER,2023,2023-08-23,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,32147-23-SP-CER,2023,2023-08-23,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32150-23-SP-APO,2023,2023-08-24,,,NULL,2023-08-31 14:44:00
AprovaDigital,,32151-23-SP-ALV,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32152-23-SP-CER,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32153-23-SP-TAX,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32154-23-SP-AUT,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,3216-21-SP-ALV,2021,2021-05-19,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,32162-23-SP-ALV,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32164-23-SP-CDT,2023,2023-08-24,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,32168-23-SP-CER,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32169-23-SP-AUT,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32173-23-SP-AUT,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32174-23-SP-DLR,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32177-23-SP-AUT,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32178-23-SP-CER,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32179-23-SP-ALV,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32180-23-SP-TAX,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32181-23-SP-TAX,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32183-23-SP-TAX,2023,2023-08-24,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32186-23-SP-DLR,2023,2023-08-25,desistido,,NULL,2023-08-31 14:44:00
AprovaDigital,,32188-23-SP-ALV,2023,2023-08-25,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32189-23-SP-AUT,2023,2023-08-25,,,NULL,2023-08-31 14:44:00
AprovaDigital,,32190-23-SP-CER,2023,2023-08-25,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32191-23-SP-CDT,2023,2023-08-25,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32192-23-SP-CDT,2023,2023-08-25,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32193-23-SP-ALV,2023,2023-08-25,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32198-23-SP-REF,2023,2023-08-25,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32200-23-SP-AUT,2023,2023-08-25,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32202-23-SP-REF,2023,2023-08-25,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32204-23-SP-CER,2023,2023-08-25,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32205-23-SP-ERB,2023,2023-08-25,em análise,,NULL,2023-08-31 14:44:00
AprovaDigital,,32214-23-SP-REF,2023,2023-08-25,desistido,,NULL,2023-08-31 14:44:00
