id;protocolo;processo;assunto;despacho;data_publicacao;documento_sei;data_extracao
625856660d50240009954778;12718-22-SP-CER;1020.2022/0007415-7;Certificado de Estanqueidade;Despacho deferido;22/11/2022;074248126;2023.10.11
625856ee96821d0009475d7a;12719-22-SP-CDT;1020.2022/0007442-4;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho deferido;16/04/2023;081619057;2023.10.11
6258592c0d50240009954783;12721-22-SP-TAX;1020.2022/0007825-0;Pedido de Isenção de Taxa;Despacho deferido;13/06/2022;065252240;2023.10.11
62585b5c3f0db4000909b5e7;12723-22-SP-ALV;1020.2022/0007441-6;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;21/12/2022;076121983;2023.10.11
6258641b0d50240009954792;12729-22-SP-REF;1020.2022/0007208-1;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;15/03/2023;079938451;2023.10.11
62586b557e210c0009c11b14;12733-22-SP-ALV;1020.2022/0007621-4;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;26/08/2022;069621785;2023.10.11
6258764a8d663a000907a120;12738-22-SP-ALV;1020.2022/0007445-9;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;17/08/2022;069142033;2023.10.11
62587d28feb3ec00094f5e08;12739-22-SP-ALV;1020.2022/0006846-7;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;21/09/2022;070974837;2023.10.11
62587d7e927e1900097b95a2;12740-22-SP-ALV;1020.2022/0006828-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;03/02/2023;078025605;2023.10.11
625881adf583c3000961385f;12741-22-SP-APO;1020.2022/0006767-3;Apostilamento;Despacho deferido;17/05/2022;063602310;2023.10.11
62588595db1f9b0009f629c7;12742-22-SP-REF;1020.2022/0007433-5;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho deferido;15/09/2022;070686836;2023.10.11
625993eb5da5e90009e2967e;12744-22-SP-ALV;1020.2022/0007207-3;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;01/06/2022;064606536;2023.10.11
625993eb5da5e90009e2967e;12744-22-SP-ALV;1020.2022/0007207-3;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;01/08/2022;068095606;2023.10.11
6259f9567891650009137cda;12746-22-SP-ALV;1020.2022/0007201-4;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;23/06/2022;065819879;2023.10.11
625ae2b6cf957e00098ed59e;12748-22-SP-ALV;1020.2022/0006845-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;08/07/2022;066743939;2023.10.11
625cd262f00ad00009a0da35;12749-22-SP-REF;1020.2022/0009014-4;Alvará de Execução de Reforma (Exceto HIS/ HMP);Despacho indeferido;19/09/2023;090298443;2023.10.11
625d4c05f2be9500092884fb;12750-22-SP-CDT;1020.2022/0007211-1;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho deferido;01/11/2022;073085551;2023.10.11
625d5552691f010009a0fac6;12752-22-SP-ALV;1020.2022/0007205-7;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;04/07/2023;085866115;2023.10.11
625d5f6c0213d400097633af;12754-22-SP-ALV;1020.2022/0007413-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;10/06/2022;065187240;2023.10.11
625d659acfbe7800094b322f;12755-22-SP-ALV;1020.2022/0007214-6;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho indeferido;27/09/2023;090790356;2023.10.11
625d6e62cfbe7800094b3238;12756-22-SP-ALV;1020.2022/0007424-6;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;22/12/2022;076131406;2023.10.11
625d78eff0381c000998266e;12758-22-SP-ALV;1020.2022/0007524-2;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;29/06/2022;066115520;2023.10.11
625d7a8ac4743e0009f7b2c3;12759-22-SP-ALV;1020.2022/0006849-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;09/11/2022;073557822;2023.10.11
625d7deff0381c0009982676;12761-22-SP-ALV;1020.2022/0007209-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;25/08/2022;069585487;2023.10.11
625d82c387e3c1000929b8bb;12762-22-SP-ALV;1020.2022/0007429-7;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;20/06/2022;065564663;2023.10.11
625d8f5089e9db00090fac1f;12763-22-SP-ALV;1020.2022/0006848-3;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho deferido;18/04/2022;061795078;2023.10.11
625da21b409fff0009832336;12768-22-SP-REF;1020.2022/0020965-6;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;06/01/2023;076742383;2023.10.11
625da4b46c09590009088493;12772-22-SP-ALV;1020.2022/0007417-3;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;29/08/2022;069738116;2023.10.11
625da4b76c09590009088497;12773-22-SP-AUT;1020.2022/0009013-6;Alvará de Autorização de Avanço de Grua Sobre o Espaço Público;Despacho deferido;19/05/2022;063805753;2023.10.11
625dae22d2956c0009329a18;12775-22-SP-ALV;1020.2022/0007623-0;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;28/07/2022;067863440;2023.10.11
625db3defdad110009afe30e;12776-22-SP-AUT;1020.2022/0007958-2;Alvará de Autorização de Avanço do Tapume Sobre Parte do Passeio Público;Despacho indeferido;07/10/2022;071799865;2023.10.11
625db3defdad110009afe30e;12776-22-SP-AUT;1020.2022/0007958-2;Alvará de Autorização de Avanço do Tapume Sobre Parte do Passeio Público;Despacho deferido;22/11/2022;074194056;2023.10.11
625db479d0d84000093339bd;12777-22-SP-ALV;1020.2022/0006855-6;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho indeferido;29/03/2023;080698240;2023.10.11
625db7da56d38e000914419a;12778-22-SP-ALV;1020.2022/0006856-4;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;18/04/2022;061819722;2023.10.11
625dbd5a5d76580009f7cca5;12779-22-SP-ALV;1020.2022/0007431-9;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;22/09/2022;071028708;2023.10.11
625dc219fdad110009afe318;12780-22-SP-ALV;1020.2022/0006857-2;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho deferido;18/04/2022;061825637;2023.10.11
625dc37356d38e00091441a6;12781-22-SP-ALV;1020.2022/0006964-1;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;09/06/2022;065063091;2023.10.11
625dc457a3d4160009b9d807;12782-22-SP-ALV;1020.2022/0007526-9;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;17/05/2022;063639174;2023.10.11
625dc5caca8a1d0009cd2b94;12784-22-SP-ALV;1020.2022/0007635-4;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;24/11/2022;074425062;2023.10.11
625de6136503ac0009f0dbaf;12787-22-SP-ALV;1020.2022/0007432-7;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;14/06/2023;084827973;2023.10.11
625df08dadb5950009e6f694;12788-22-SP-ALV;1020.2022/0007434-3;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;14/06/2023;084828118;2023.10.11
625df61502d4a500093ffb77;12789-22-SP-ALV;1020.2022/0007620-6;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;01/08/2022;068021206;2023.10.11
625ead0fb08f9e00096aaea2;12796-22-SP-CER;1020.2022/0008151-0;Certificado de Acessibilidade;Despacho indeferido;27/02/2023;079036048;2023.10.11
625eb74d8b5c790009403e99;12798-22-SP-ALV;1020.2022/0007438-6;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;30/07/2023;087281635;2023.10.11
625ebe215e6ae100099b5d52;12800-22-SP-ALV;1020.2022/0007436-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;30/05/2022;064421410;2023.10.11
625ed6a5668f9b0009ad7946;12804-22-SP-ALV;1020.2022/0007617-6;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;12/01/2023;077003479;2023.10.11
625ed7f0befcd30009a6740a;12805-22-SP-AUT;1020.2022/0007739-3;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Despacho deferido;29/04/2022;062462296;2023.10.11
625ef55a93f7480009b939e2;12809-22-SP-ALV;1020.2022/0007745-8;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;30/06/2022;066213889;2023.10.11
625ef7bd5c5e3f000990d6d7;12810-22-SP-ALV;1020.2022/0007450-5;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;11/01/2023;076895121;2023.10.11
625efb8c5d1495000908accb;12812-22-SP-ALV;1020.2022/0006970-6;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;19/04/2022;061902343;2023.10.11
625efef05c5e3f000990d6e4;12813-22-SP-ALV;1020.2022/0007619-2;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;13/10/2022;072038038;2023.10.11
625f0731f52d590009174ce2;12815-22-SP-CER;1020.2022/0008143-9;Certificado de Estanqueidade;Despacho deferido;24/05/2023;083774828;2023.10.11
625f083f5c5e3f000990d6ed;12816-22-SP-CER;1020.2022/0008144-7;Certificado de Estanqueidade;Despacho deferido;10/05/2023;082979701;2023.10.11
625f08e9f52d590009174ce7;12817-22-SP-CER;1020.2022/0008145-5;Certificado de Estanqueidade;Despacho deferido;24/05/2023;083771630;2023.10.11
625f0ad2e7259d0009ca527d;12819-22-SP-TAX;1020.2022/0007946-9;Pedido de Isenção de Taxa;Despacho deferido;11/07/2022;066843324;2023.10.11
625f0ae0e7259d0009ca5281;12820-22-SP-CER;1020.2022/0008146-3;Certificado de Estanqueidade;Despacho deferido;11/06/2023;084462586;2023.10.11
625f0d5d29a08e0009bd1fcd;12821-22-SP-AUT;1020.2022/0007528-5;Alvará de Autorização de Avanço do Tapume Sobre Parte do Passeio Público;Despacho deferido;27/04/2022;062282087;2023.10.11
625f11080481b70009582627;12823-22-SP-APO;1020.2022/0007086-0;Apostilamento;Despacho deferido;09/06/2022;065037049;2023.10.11
625f11ffa68f540009457286;12824-22-SP-ALV;1020.2022/0007951-5;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;18/10/2022;072266008;2023.10.11
625f1256a68f54000945728a;12825-22-SP-REF;1020.2022/0008296-6;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;11/07/2022;066844513;2023.10.11
625f13fadbf2db000962b176;12826-22-SP-AUT;1020.2022/0008154-4;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Despacho deferido;05/05/2022;062841793;2023.10.11
625f17244ca8ae0009f022cc;12827-22-SP-AUT;1020.2022/0008155-2;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Despacho deferido;05/05/2022;062841977;2023.10.11
625f17a04ca8ae0009f022d0;12828-22-SP-APO;1020.2022/0007085-2;Apostilamento;Despacho deferido;13/04/2023;081483513;2023.10.11
625f1c30dbf2db000962b17e;12829-22-SP-ALV;1020.2022/0007640-0;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;17/09/2023;090146138;2023.10.11
625f232d17d2270009f1cb71;12831-22-SP-CER;1020.2022/0007637-0;Certificado de Estanqueidade;Despacho indeferido;11/06/2023;084462725;2023.10.11
625f261616ac9300099cc2dc;12833-22-SP-ALV;1020.2022/0007226-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;23/04/2023;081874888;2023.10.11
625f2ed416ac9300099cc2e6;12835-22-SP-AUT;1020.2022/0009864-1;Alvará de Autorização de Avanço do Tapume Sobre Parte do Passeio Público;Despacho deferido;02/06/2022;064623547;2023.10.11
625fe7c48daec800098c932e;12836-22-SP-TAX;1020.2022/0007945-0;Pedido de Isenção de Taxa;Despacho deferido;19/07/2022;067265857;2023.10.11
626002f415d4320009cc86d2;12837-22-SP-CCE;1020.2022/0007087-9;Certificado de Conclusão;Despacho deferido;07/07/2022;066662138;2023.10.11
62600b7000710b00098f44d2;12838-22-SP-ALV;1020.2022/0007090-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;27/09/2022;071214060;2023.10.11
626011375f842800093dca3f;12839-22-SP-CDT;1020.2022/0008216-8;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho deferido;19/12/2022;075831419;2023.10.11
6260114ef785aa00097ff6cf;12840-22-SP-CER;1020.2022/0007631-1;Certificado de Acessibilidade;Despacho indeferido;13/12/2022;075488756;2023.10.11
626016d3f785aa00097ff6d4;12842-22-SP-TAX;1020.2022/0007626-5;Pedido de Isenção de Taxa;Despacho deferido;19/07/2022;067265800;2023.10.11
62601cb5157a2c0009cacc50;12844-22-SP-CER;1020.2022/0008483-7;Certificado de Segurança;Despacho deferido;22/06/2022;065714247;2023.10.11
62601f29f3ded50009c02eb5;12845-22-SP-APO;1020.2022/0007084-4;Apostilamento;Despacho deferido;09/05/2022;063068160;2023.10.11
626020f3f3ded50009c02eb9;12846-22-SP-TAX;1020.2022/0007834-9;Pedido de Isenção de Taxa;Despacho deferido;29/06/2022;066090761;2023.10.11
62602842929b030009fe0efc;12848-22-SP-CCE;1020.2022/0007082-8;Certificado de Conclusão;Despacho deferido;19/01/2023;077297918;2023.10.11
6260489e0f65260009b3a803;12851-22-SP-ALV;1020.2022/0007525-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;13/10/2022;072033951;2023.10.11
62604c69f6c8380009456700;12852-22-SP-REF;1020.2022/0007838-1;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;10/07/2023;086257834;2023.10.11
626050cdfd50460009a469ff;12856-22-SP-ALV;1020.2022/0007943-4;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;15/06/2022;065409731;2023.10.11
626058566ef8cb0009075572;12858-22-SP-AUT;1020.2022/0008218-4;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Despacho deferido;06/05/2022;062925090;2023.10.11
62605c0fa63acb0009e5ca8c;12859-22-SP-AUT;1020.2022/0008654-6;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Despacho deferido;13/05/2022;063398358;2023.10.11
62605c53a63acb0009e5ca90;12860-22-SP-TAX;1020.2022/0007089-5;Pedido de Isenção de Taxa;Despacho deferido;26/05/2022;064222270;2023.10.11
62605fcae7c7b800099caafe;12862-22-SP-ALV;1020.2022/0007088-7;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho deferido;20/04/2022;062003713;2023.10.11
62606ad030767e00096e9a04;12863-22-SP-AUT;1020.2022/0007738-5;Alvará de Autorização de Avanço de Grua Sobre o Espaço Público;Despacho deferido;29/04/2022;062462938;2023.10.11
6260730705b3560009e37dd9;12864-22-SP-REF;1020.2022/0007219-7;Alvará de Aprovação e Execução de Reforma (HIS/ HMP);Despacho indeferido;23/05/2023;083614434;2023.10.11
62607605e7c7b800099cab0a;12865-22-SP-DLR;1020.2022/0007639-7;Alvará de Funcionamento de Local de Reunião;Despacho indeferido;28/06/2023;085600098;2023.10.11
626076a805b3560009e37de1;12866-22-SP-REF;1020.2022/0007843-8;Alvará de Aprovação de Reforma (Exceto HIS/ HMP);Despacho indeferido;13/06/2022;065241405;2023.10.11
626191f39ae4270009accd01;12870-22-SP-CER;1020.2022/0007642-7;Certificado de Estanqueidade;Despacho deferido;10/05/2023;082978814;2023.10.11
6261e23b0c283e0009de3332;12874-22-SP-ALV;1020.2022/0007183-2;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;25/04/2022;062038972;2023.10.11
6262b8055c51430009232a44;12877-22-SP-REF;1020.2022/0011723-9;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;19/03/2023;080171703;2023.10.11
626303a05b2b9300096898f0;12882-22-SP-ALV;1020.2022/0007636-2;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;08/08/2022;068563040;2023.10.11
62631a956bac340009f31815;12883-22-SP-ALV;1020.2022/0007829-2;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;08/07/2022;066735933;2023.10.11
626327aecb193d0009826b99;12884-22-SP-ALV;1020.2022/0007216-2;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;25/04/2022;062062783;2023.10.11
6263365d4b1eca0009ffee57;12886-22-SP-ALV;1020.2022/0007827-6;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;08/07/2022;066735929;2023.10.11
626372ba754b480009a219c6;12888-22-SP-ALV;1020.2022/0007217-0;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;25/04/2022;062066728;2023.10.11
6265fba87c8ab7000945e258;12890-22-SP-ALV;1020.2022/0007741-5;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;01/12/2022;074810132;2023.10.11
6265fedf7c8ab7000945e25c;12891-22-SP-ALV;1020.2022/0007743-1;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;01/12/2022;074810148;2023.10.11
626695bbba2c410009eab055;12894-22-SP-ALV;1020.2022/0007633-8;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;03/06/2022;064739228;2023.10.11
626699e985b3990009a09f9e;12895-22-SP-ALV;1020.2022/0007459-9;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;12/07/2022;066886622;2023.10.11
6266a30eff2f1b00092995ff;12896-22-SP-REF;1020.2022/0008320-2;Alvará de Aprovação de Reforma (Exceto HIS/ HMP);Despacho indeferido;11/10/2022;071968485;2023.10.11
6266a5542b09fe0009f8caa1;12898-22-SP-CCE;1020.2022/0007225-1;Certificado de Conclusão;Despacho deferido;11/07/2022;066754290;2023.10.11
6266aa25926f920009bbb9a9;12899-22-SP-ALV;1020.2022/0009088-8;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;11/05/2023;082994818;2023.10.11
6266afa6627bd500099a088d;12902-22-SP-ALV;1020.2022/0008740-2;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;19/09/2022;070848140;2023.10.11
6266b056926f920009bbb9b2;12903-22-SP-ALV;1020.2022/0007836-5;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;18/11/2022;073989374;2023.10.11
6266b105926f920009bbb9b8;12904-22-SP-CCE;1020.2022/0007224-3;Certificado de Conclusão;Despacho deferido;13/09/2022;070555225;2023.10.11
6266b134ab67e200095309d9;12905-22-SP-ALV;1020.2022/0007223-5;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho deferido;25/04/2022;062126815;2023.10.11
6266d15684e9ad0009381b47;12908-22-SP-ALV;1020.2022/0007625-7;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;21/03/2023;079597822;2023.10.11
6266d7e82ab63900090ae3d2;12910-22-SP-AUT;1020.2022/0007949-3;Alvará de Autorização de Avanço do Tapume Sobre Parte do Passeio Público;Despacho deferido;03/05/2022;062667147;2023.10.11
6266d9a92ab63900090ae3d6;12911-22-SP-APO;1020.2022/0007227-8;Apostilamento;Despacho deferido;02/06/2022;064618615;2023.10.11
6266db8411fa2800095a880a;12913-22-SP-ALV;1020.2022/0007531-5;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;21/06/2023;085162882;2023.10.11
6266df342ab63900090ae3de;12915-22-SP-ALV;1020.2022/0007732-6;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;25/11/2022;074515263;2023.10.11
6266e21984e9ad0009381b4d;12918-22-SP-CCE;1020.2022/0007634-6;Certificado de Conclusão;Despacho deferido;04/08/2022;068373715;2023.10.11
6266e23411fa2800095a8816;12919-22-SP-ALV;1020.2022/0007464-5;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;23/02/2023;078890128;2023.10.11
6266eba670085500098bfd1a;12920-22-SP-ALV;1020.2022/0007752-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;20/06/2023;085086637;2023.10.11
6266ef61e6715d0009ec433a;12921-22-SP-ALV;1020.2022/0007228-6;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;21/11/2022;074084049;2023.10.11
6266efa6820be10009b2be09;12922-22-SP-CDT;1020.2022/0007736-9;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;28/02/2023;079170861;2023.10.11
6266f532c8034a00092db0ff;12924-22-SP-ALV;1020.2022/0007740-7;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;14/02/2023;078532979;2023.10.11
6266f5cc44e31400096c571b;12926-22-SP-ALV;1020.2022/0008066-1;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;30/08/2022;069831381;2023.10.11
6266fc97a0aff90009c267a9;12929-22-SP-AUT;1020.2022/0008653-8;Alvará de Autorização de Avanço do Tapume Sobre Parte do Passeio Público;Despacho deferido;13/05/2022;063398144;2023.10.11
6266fd34478bf60009319b4c;12930-22-SP-CER;1020.2022/0007835-7;Certificado de Segurança;Despacho indeferido;08/11/2022;073411978;2023.10.11
6266fd34478bf60009319b4c;12930-22-SP-CER;1020.2022/0007835-7;Certificado de Segurança;Despacho deferido;22/02/2023;078799367;2023.10.11
626701073ca1e000092baca6;12931-22-SP-ALV;1020.2022/0008056-4;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;01/03/2023;079228634;2023.10.11
626705fab3d0cd00091fafd4;12933-22-SP-ALV;1020.2022/0007735-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;11/08/2022;068780905;2023.10.11
62670ab444e31400096c572d;12936-22-SP-AUT;1020.2022/0010903-1;Alvará de Autorização de Avanço de Grua Sobre o Espaço Público;Despacho deferido;22/06/2022;065737385;2023.10.11
626710878b745400095a0f3d;12938-22-SP-ALV;1020.2022/0007733-4;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;21/12/2022;076112066;2023.10.11
6267e5bbe92d030009b71b0a;12950-22-SP-ALV;1020.2022/0007452-1;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho deferido;26/04/2022;062204793;2023.10.11
6267f335ab10f60009251328;12951-22-SP-ALV;1020.2022/0007956-6;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;01/07/2022;066245766;2023.10.11
6267f8528623400009c212e1;12953-22-SP-AUT;1020.2022/0008385-7;Alvará de Autorização de Avanço de Grua Sobre o Espaço Público;Despacho deferido;10/05/2022;063122514;2023.10.11
6267fecd8572610009c3948e;12955-22-SP-ALV;1020.2022/0007458-0;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;24/08/2022;069481324;2023.10.11
626805f28ca152000918d3a5;12956-22-SP-ALV;1020.2022/0008219-2;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;19/04/2023;081858093;2023.10.11
62681329894f05000924de8e;12963-22-SP-CCE;1020.2022/0007731-8;Certificado de Conclusão;Despacho deferido;24/05/2022;064046999;2023.10.11
626819fa4e52f900094fbbb3;12964-22-SP-ALV;1020.2022/0007462-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;09/02/2023;078303048;2023.10.11
62681a724e52f900094fbbb7;12965-22-SP-CER;1020.2022/0009577-4;Certificado de Acessibilidade;Despacho indeferido;14/09/2023;090038257;2023.10.11
626820fbf4b82300095c08da;12966-22-SP-ALV;1020.2022/0007461-0;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho deferido;26/04/2022;062236089;2023.10.11
626827b82838c00009c02d47;12970-22-SP-TAX;1020.2022/0009995-8;Pedido de Isenção de Taxa;Despacho deferido;18/07/2022;067258848;2023.10.11
626828e21016f00009508873;12972-22-SP-ALV;1020.2022/0007832-2;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;30/06/2022;066170377;2023.10.11
626835c7ea07310009138ff4;12980-22-SP-ALV;1020.2022/0007833-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;01/07/2022;066245778;2023.10.11
6268394be8636e0009831ee0;12982-22-SP-ALV;1020.2022/0007463-7;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho deferido;26/04/2022;062250193;2023.10.11
6268423adc5aad000903e6be;12984-22-SP-REF;1020.2022/0007959-0;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;24/05/2023;083732557;2023.10.11
62684571a0d4ba0009710ac6;12985-22-SP-ALV;1020.2022/0008149-8;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;28/07/2022;067903042;2023.10.11
6268460f89d5050009d59351;12986-22-SP-AUT;1020.2022/0007828-4;Alvará de Autorização de Avanço do Tapume Sobre Parte do Passeio Público;Despacho deferido;02/05/2022;062538168;2023.10.11
62684b084baf9e0009efec5c;12987-22-SP-TAX;1020.2022/0007952-3;Pedido de Isenção de Taxa;Despacho deferido;11/07/2022;066840607;2023.10.11
6268546fed65c100099ab6cc;12990-22-SP-ALV;1020.2022/0007467-0;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;27/04/2022;062264300;2023.10.11
62685b894baf9e0009efec66;12992-22-SP-ALV;1020.2022/0007960-4;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;06/12/2022;075089828;2023.10.11
62685d6e26472e00098aa578;12993-22-SP-ALV;1020.2022/0007468-8;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;27/04/2022;062267608;2023.10.11
626866ef53fd9e0009e77ad3;12995-22-SP-ALV;1020.2022/0008055-6;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;28/09/2022;071282409;2023.10.11
62686a5f53fd9e0009e77adb;12996-22-SP-ALV;1020.2022/0007955-8;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;25/04/2023;082066234;2023.10.11
6268883c04fc2500095fc9f6;12997-22-SP-ALV;1020.2022/0007533-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;15/08/2023;088270864;2023.10.11
6268a849bf4e3f00096fd175;13001-22-SP-ALV;1020.2022/0007518-8;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho deferido;27/04/2022;062277311;2023.10.11
6269365bacf3bf0009527e79;13003-22-SP-REF;1020.2022/0007845-4;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;04/06/2023;084290906;2023.10.11
