id;protocolo;n_processo;data_autuacao;assunto;ieos;data_publicacao_ieos;data_prazo_execucao_ieos;prorrogavel;data_extracao;prazo_ms;prazo_antigo_ms
6258245d9e793b0009b83425;12704-22-SP-CER;1020.2022/0008480-2;11/05/2022 07:00:54;Certificado de Acessibilidade;Autorização de prorrogação de prazo;30/01/2024;08/06/2024;False;2024.08.01;1717880624774.0;1702328624774.0
625ead0fb08f9e00096aaea2;12796-22-SP-CER;1020.2022/0008151-0;05/05/2022 08:51:00;Certificado de Acessibilidade;Comunique-se padrão;22/11/2022;22/12/2022;True;2024.08.01;1671715380606.0;None
625ead0fb08f9e00096aaea2;12796-22-SP-CER;1020.2022/0008151-0;05/05/2022 08:51:00;Certificado de Acessibilidade;Comunique-se padrão;24/12/2022;23/01/2023;True;2024.08.01;1674493712173.0;None
625ead0fb08f9e00096aaea2;12796-22-SP-CER;1020.2022/0008151-0;05/05/2022 08:51:00;Certificado de Acessibilidade;Intimação IEOS;08/05/2023;04/11/2023;True;2024.08.01;1699101197983.0;None
625f2bdd3deb9f00093e34b9;12834-22-SP-CER;1020.2022/0012652-1;15/07/2022 10:04:41;Certificado de Acessibilidade;Comunique-se padrão;07/12/2022;06/01/2023;True;2024.08.01;1673026389093.0;None
625f2bdd3deb9f00093e34b9;12834-22-SP-CER;1020.2022/0012652-1;15/07/2022 10:04:41;Certificado de Acessibilidade;Comunique-se padrão;06/01/2023;05/02/2023;True;2024.08.01;1675618277520.0;None
625f2bdd3deb9f00093e34b9;12834-22-SP-CER;1020.2022/0012652-1;15/07/2022 10:04:41;Certificado de Acessibilidade;Comunique-se padrão;12/04/2023;12/05/2023;True;2024.08.01;1683913936310.0;None
625f2bdd3deb9f00093e34b9;12834-22-SP-CER;1020.2022/0012652-1;15/07/2022 10:04:41;Certificado de Acessibilidade;Intimação IEOS;28/06/2023;25/12/2023;True;2024.08.01;1703514009223.0;None
625f2bdd3deb9f00093e34b9;12834-22-SP-CER;1020.2022/0012652-1;15/07/2022 10:04:41;Certificado de Acessibilidade;Autorização de prorrogação de prazo;19/12/2023;22/06/2024;False;2024.08.01;1719066009223.0;1703514009223.0
625f2bdd3deb9f00093e34b9;12834-22-SP-CER;1020.2022/0012652-1;15/07/2022 10:04:41;Certificado de Acessibilidade;Autorização de prorrogação de prazo;20/06/2024;21/08/2024;False;2024.08.01;1724250009223.0;1719066009223.0
6266adfa926f920009bbb9ad;12901-22-SP-CER;1020.2022/0008478-0;11/05/2022 07:00:25;Certificado de Acessibilidade;Comunique-se padrão;18/10/2022;17/11/2022;True;2024.08.01;1668693555319.0;None
6266adfa926f920009bbb9ad;12901-22-SP-CER;1020.2022/0008478-0;11/05/2022 07:00:25;Certificado de Acessibilidade;Autorização de prorrogação de prazo;02/12/2022;03/01/2023;False;2024.08.01;1672790399000.0;1668693555319.0
6266adfa926f920009bbb9ad;12901-22-SP-CER;1020.2022/0008478-0;11/05/2022 07:00:25;Certificado de Acessibilidade;Intimação IEOS;13/06/2023;10/12/2023;True;2024.08.01;1702241457862.0;None
6266adfa926f920009bbb9ad;12901-22-SP-CER;1020.2022/0008478-0;11/05/2022 07:00:25;Certificado de Acessibilidade;Autorização de prorrogação de prazo;11/12/2023;07/06/2024;False;2024.08.01;1717793457862.0;1702241457862.0
6266fc2ea0aff90009c267a1;12928-22-SP-CER;1020.2022/0007730-0;29/04/2022 09:08:10;Certificado de Acessibilidade;Comunique-se padrão;10/11/2022;10/12/2022;True;2024.08.01;1670692812926.0;None
6266fc2ea0aff90009c267a1;12928-22-SP-CER;1020.2022/0007730-0;29/04/2022 09:08:10;Certificado de Acessibilidade;Autorização de prorrogação de prazo;13/12/2022;09/01/2023;False;2024.08.01;1673284812926.0;1670692812926.0
6266fc2ea0aff90009c267a1;12928-22-SP-CER;1020.2022/0007730-0;29/04/2022 09:08:10;Certificado de Acessibilidade;Comunique-se padrão;18/01/2023;17/02/2023;True;2024.08.01;1676661546964.0;None
6266fc2ea0aff90009c267a1;12928-22-SP-CER;1020.2022/0007730-0;29/04/2022 09:08:10;Certificado de Acessibilidade;Comunique-se padrão;14/06/2023;14/07/2023;True;2024.08.01;1689360519271.0;None
6266fc2ea0aff90009c267a1;12928-22-SP-CER;1020.2022/0007730-0;29/04/2022 09:08:10;Certificado de Acessibilidade;Comunique-se padrão;03/10/2023;02/11/2023;False;2024.08.01;1698952319970.0;None
6266fc2ea0aff90009c267a1;12928-22-SP-CER;1020.2022/0007730-0;29/04/2022 09:08:10;Certificado de Acessibilidade;Intimação IEOS;14/03/2024;10/09/2024;True;2024.08.01;1725989659115.0;None
626715d1b372800009100f39;12939-22-SP-CER;1020.2022/0008477-2;11/05/2022 07:00:11;Certificado de Acessibilidade;Comunique-se padrão;12/10/2022;11/11/2022;True;2024.08.01;1668188520813.0;None
626715d1b372800009100f39;12939-22-SP-CER;1020.2022/0008477-2;11/05/2022 07:00:11;Certificado de Acessibilidade;Autorização de prorrogação de prazo;11/11/2022;11/12/2022;False;2024.08.01;1670780520813.0;1668188520813.0
626715d1b372800009100f39;12939-22-SP-CER;1020.2022/0008477-2;11/05/2022 07:00:11;Certificado de Acessibilidade;Intimação IEOS;10/11/2023;08/05/2024;True;2024.08.01;1715209040894.0;None
626715d1b372800009100f39;12939-22-SP-CER;1020.2022/0008477-2;11/05/2022 07:00:11;Certificado de Acessibilidade;Autorização de prorrogação de prazo;09/05/2024;04/11/2024;False;2024.08.01;1730761040894.0;1715209040894.0
62671f578b745400095a0f4c;12942-22-SP-CER;1020.2022/0008476-4;11/05/2022 07:00:09;Certificado de Acessibilidade;Comunique-se padrão;30/09/2022;30/10/2022;True;2024.08.01;1667152334262.0;None
62671f578b745400095a0f4c;12942-22-SP-CER;1020.2022/0008476-4;11/05/2022 07:00:09;Certificado de Acessibilidade;Intimação IEOS;24/01/2023;23/07/2023;True;2024.08.01;1690128922180.0;None
62671f578b745400095a0f4c;12942-22-SP-CER;1020.2022/0008476-4;11/05/2022 07:00:09;Certificado de Acessibilidade;Autorização de prorrogação de prazo;24/07/2023;19/01/2024;False;2024.08.01;1705680922180.0;1690128922180.0
62680f2b894f05000924de86;12961-22-SP-CER;1020.2022/0009578-2;28/05/2022 09:35:01;Certificado de Acessibilidade;Comunique-se padrão;01/02/2023;03/03/2023;True;2024.08.01;1677874491837.0;None
62680f2b894f05000924de86;12961-22-SP-CER;1020.2022/0009578-2;28/05/2022 09:35:01;Certificado de Acessibilidade;Autorização de prorrogação de prazo;11/04/2023;02/04/2023;False;2024.08.01;1680466491837.0;1677874491837.0
62680f2b894f05000924de86;12961-22-SP-CER;1020.2022/0009578-2;28/05/2022 09:35:01;Certificado de Acessibilidade;Comunique-se padrão;07/07/2023;06/08/2023;True;2024.08.01;1691340861885.0;None
62680f2b894f05000924de86;12961-22-SP-CER;1020.2022/0009578-2;28/05/2022 09:35:01;Certificado de Acessibilidade;Intimação IEOS;01/11/2023;29/04/2024;True;2024.08.01;1714390874996.0;None
62680f2b894f05000924de86;12961-22-SP-CER;1020.2022/0009578-2;28/05/2022 09:35:01;Certificado de Acessibilidade;Autorização de prorrogação de prazo;30/04/2024;26/10/2024;False;2024.08.01;1729942874996.0;1714390874996.0
626a90c2c5070a0009259029;13044-22-SP-CER;1020.2022/0008227-3;06/05/2022 07:46:25;Certificado de Acessibilidade;Comunique-se padrão;04/04/2024;04/05/2024;True;2024.08.01;1714838870171.0;None
626a90c2c5070a0009259029;13044-22-SP-CER;1020.2022/0008227-3;06/05/2022 07:46:25;Certificado de Acessibilidade;Intimação IEOS;10/05/2024;06/11/2024;True;2024.08.01;1730910248487.0;None
6270275ed2e73d000944342a;13145-22-SP-CER;1020.2022/0008733-0;14/05/2022 07:35:37;Certificado de Segurança;Intimação IEOS;05/08/2022;01/02/2023;True;2024.08.01;1675264685089.0;None
6270275ed2e73d000944342a;13145-22-SP-CER;1020.2022/0008733-0;14/05/2022 07:35:37;Certificado de Segurança;Comunique-se padrão;03/05/2023;02/06/2023;False;2024.08.01;1685728322609.0;None
6270275ed2e73d000944342a;13145-22-SP-CER;1020.2022/0008733-0;14/05/2022 07:35:37;Certificado de Segurança;Autorização de prorrogação de prazo;02/08/2023;29/11/2023;False;2024.08.01;1701280322609.0;1685728322609.0
62713a4f76337c0009acc7e0;13178-22-SP-CER;1020.2022/0008400-4;10/05/2022 09:19:56;Certificado de Acessibilidade;Comunique-se padrão;25/11/2022;25/12/2022;True;2024.08.01;1671969313687.0;None
62713a4f76337c0009acc7e0;13178-22-SP-CER;1020.2022/0008400-4;10/05/2022 09:19:56;Certificado de Acessibilidade;Intimação IEOS;24/01/2023;23/07/2023;True;2024.08.01;1690128818134.0;None
627178d362f71f000965ded1;13194-22-SP-CER;1020.2022/0008389-0;10/05/2022 09:18:02;Certificado de Acessibilidade;Comunique-se padrão;02/07/2022;01/08/2022;True;2024.08.01;1659364877607.0;None
627178d362f71f000965ded1;13194-22-SP-CER;1020.2022/0008389-0;10/05/2022 09:18:02;Certificado de Acessibilidade;Intimação IEOS;20/07/2022;16/01/2023;True;2024.08.01;1673896253035.0;None
627178d362f71f000965ded1;13194-22-SP-CER;1020.2022/0008389-0;10/05/2022 09:18:02;Certificado de Acessibilidade;Autorização de prorrogação de prazo;18/01/2023;15/07/2023;False;2024.08.01;1689448253035.0;1673896253035.0
62719d30deab9200099a4458;13208-22-SP-CER;1020.2022/0010185-5;08/06/2022 09:05:42;Certificado de Acessibilidade;Comunique-se padrão;31/01/2023;02/03/2023;True;2024.08.01;1677779641797.0;None
62719d30deab9200099a4458;13208-22-SP-CER;1020.2022/0010185-5;08/06/2022 09:05:42;Certificado de Acessibilidade;Autorização de prorrogação de prazo;21/03/2023;01/04/2023;False;2024.08.01;1680371641797.0;1677779641797.0
62719d30deab9200099a4458;13208-22-SP-CER;1020.2022/0010185-5;08/06/2022 09:05:42;Certificado de Acessibilidade;Intimação IEOS;20/05/2024;16/11/2024;True;2024.08.01;1731775893608.0;None
6274074a93989a0009e12510;13278-22-SP-CER;1020.2022/0008596-5;12/05/2022 07:58:25;Certificado de Segurança;Comunique-se padrão;05/07/2022;04/08/2022;True;2024.08.01;1659626783901.0;None
6274074a93989a0009e12510;13278-22-SP-CER;1020.2022/0008596-5;12/05/2022 07:58:25;Certificado de Segurança;Intimação IEOS;09/07/2022;05/01/2023;True;2024.08.01;1672941559799.0;None
6274074a93989a0009e12510;13278-22-SP-CER;1020.2022/0008596-5;12/05/2022 07:58:25;Certificado de Segurança;Autorização de prorrogação de prazo;06/01/2023;04/07/2023;False;2024.08.01;1688493559799.0;1672941559799.0
6274074a93989a0009e12510;13278-22-SP-CER;1020.2022/0008596-5;12/05/2022 07:58:25;Certificado de Segurança;Comunique-se padrão;15/05/2023;14/06/2023;True;2024.08.01;1686783902332.0;None
62752c0a12cd9f000933ba1d;13311-22-SP-CER;1020.2022/0015074-0;17/08/2022 09:40:08;Certificado de Acessibilidade;Comunique-se padrão;26/04/2023;26/05/2023;True;2024.08.01;1685124303177.0;None
62752c0a12cd9f000933ba1d;13311-22-SP-CER;1020.2022/0015074-0;17/08/2022 09:40:08;Certificado de Acessibilidade;Autorização de prorrogação de prazo;10/10/2023;25/06/2023;False;2024.08.01;1687716303177.0;1685124303177.0
62752c0a12cd9f000933ba1d;13311-22-SP-CER;1020.2022/0015074-0;17/08/2022 09:40:08;Certificado de Acessibilidade;Comunique-se padrão;01/04/2024;01/05/2024;True;2024.08.01;1714585953295.0;None
62752c0a12cd9f000933ba1d;13311-22-SP-CER;1020.2022/0015074-0;17/08/2022 09:40:08;Certificado de Acessibilidade;Intimação IEOS;08/05/2024;04/11/2024;True;2024.08.01;1730739275989.0;None
627979cb68dbe00009cc54c0;13416-22-SP-CER;1020.2022/0009808-0;01/06/2022 09:03:12;Certificado de Acessibilidade;Comunique-se padrão;05/10/2022;04/11/2022;True;2024.08.01;1667592337399.0;None
627979cb68dbe00009cc54c0;13416-22-SP-CER;1020.2022/0009808-0;01/06/2022 09:03:12;Certificado de Acessibilidade;Autorização de prorrogação de prazo;09/11/2022;04/12/2022;False;2024.08.01;1670184337399.0;1667592337399.0
627979cb68dbe00009cc54c0;13416-22-SP-CER;1020.2022/0009808-0;01/06/2022 09:03:12;Certificado de Acessibilidade;Comunique-se padrão;17/12/2022;16/01/2023;True;2024.08.01;1673887174880.0;None
627979cb68dbe00009cc54c0;13416-22-SP-CER;1020.2022/0009808-0;01/06/2022 09:03:12;Certificado de Acessibilidade;Autorização de prorrogação de prazo;19/01/2023;15/02/2023;False;2024.08.01;1676479174880.0;1673887174880.0
627979cb68dbe00009cc54c0;13416-22-SP-CER;1020.2022/0009808-0;01/06/2022 09:03:12;Certificado de Acessibilidade;Comunique-se padrão;27/02/2023;27/03/2023;False;2024.08.01;1679944164229.0;None
627979cb68dbe00009cc54c0;13416-22-SP-CER;1020.2022/0009808-0;01/06/2022 09:03:12;Certificado de Acessibilidade;Comunique-se padrão;22/03/2023;21/04/2023;False;2024.08.01;1682106386900.0;None
627979cb68dbe00009cc54c0;13416-22-SP-CER;1020.2022/0009808-0;01/06/2022 09:03:12;Certificado de Acessibilidade;Intimação IEOS;12/04/2023;09/10/2023;True;2024.08.01;1696871139957.0;None
627979cb68dbe00009cc54c0;13416-22-SP-CER;1020.2022/0009808-0;01/06/2022 09:03:12;Certificado de Acessibilidade;Autorização de prorrogação de prazo;09/10/2023;06/04/2024;False;2024.08.01;1712423139957.0;1696871139957.0
627aa500b4de2900090647a5;13455-22-SP-CER;1020.2022/0010731-4;16/06/2022 08:02:50;Certificado de Acessibilidade;Comunique-se padrão;01/10/2022;31/10/2022;True;2024.08.01;1667228300030.0;None
627aa500b4de2900090647a5;13455-22-SP-CER;1020.2022/0010731-4;16/06/2022 08:02:50;Certificado de Acessibilidade;Comunique-se padrão;19/11/2022;19/12/2022;True;2024.08.01;1671460338193.0;None
627aa500b4de2900090647a5;13455-22-SP-CER;1020.2022/0010731-4;16/06/2022 08:02:50;Certificado de Acessibilidade;Intimação IEOS;06/12/2022;04/06/2023;True;2024.08.01;1685883803535.0;None
627aa500b4de2900090647a5;13455-22-SP-CER;1020.2022/0010731-4;16/06/2022 08:02:50;Certificado de Acessibilidade;Autorização de prorrogação de prazo;05/12/2023;01/12/2023;False;2024.08.01;1701435803535.0;1685883803535.0
627bd10f99401300092c298b;13490-22-SP-CER;1020.2022/0010584-2;14/06/2022 09:13:58;Certificado de Acessibilidade;Comunique-se padrão;07/10/2022;06/11/2022;True;2024.08.01;1667756906857.0;None
627bd10f99401300092c298b;13490-22-SP-CER;1020.2022/0010584-2;14/06/2022 09:13:58;Certificado de Acessibilidade;Comunique-se padrão;26/11/2022;26/12/2022;True;2024.08.01;1672078474977.0;None
627bd10f99401300092c298b;13490-22-SP-CER;1020.2022/0010584-2;14/06/2022 09:13:58;Certificado de Acessibilidade;Comunique-se padrão;07/01/2023;06/02/2023;False;2024.08.01;1675688658164.0;None
627bd10f99401300092c298b;13490-22-SP-CER;1020.2022/0010584-2;14/06/2022 09:13:58;Certificado de Acessibilidade;Intimação IEOS;28/02/2023;27/08/2023;True;2024.08.01;1693130969153.0;None
627bd10f99401300092c298b;13490-22-SP-CER;1020.2022/0010584-2;14/06/2022 09:13:58;Certificado de Acessibilidade;Autorização de prorrogação de prazo;23/08/2023;23/02/2024;False;2024.08.01;1708682969153.0;1693130969153.0
627bfa26366dac0009ca24ef;13501-22-SP-CER;1020.2022/0010899-0;21/06/2022 09:13:57;Certificado de Acessibilidade;Comunique-se padrão;17/03/2023;16/04/2023;True;2024.08.01;1681670503286.0;None
627bfa26366dac0009ca24ef;13501-22-SP-CER;1020.2022/0010899-0;21/06/2022 09:13:57;Certificado de Acessibilidade;Comunique-se padrão;23/06/2023;23/07/2023;False;2024.08.01;1690142178025.0;None
627bfa26366dac0009ca24ef;13501-22-SP-CER;1020.2022/0010899-0;21/06/2022 09:13:57;Certificado de Acessibilidade;Intimação IEOS;18/01/2024;16/07/2024;True;2024.08.01;1721141219649.0;None
627bfa26366dac0009ca24ef;13501-22-SP-CER;1020.2022/0010899-0;21/06/2022 09:13:57;Certificado de Acessibilidade;Autorização de prorrogação de prazo;30/07/2024;12/01/2025;False;2024.08.01;1736693219649.0;1721141219649.0
627c6707e5008700093d51d4;13525-22-SP-CER;1020.2022/0008855-7;17/05/2022 07:06:29;Certificado de Acessibilidade;Comunique-se padrão;28/09/2022;28/10/2022;True;2024.08.01;1666981230429.0;None
627c6707e5008700093d51d4;13525-22-SP-CER;1020.2022/0008855-7;17/05/2022 07:06:29;Certificado de Acessibilidade;Comunique-se padrão;24/12/2022;23/01/2023;True;2024.08.01;1674495622038.0;None
627c6707e5008700093d51d4;13525-22-SP-CER;1020.2022/0008855-7;17/05/2022 07:06:29;Certificado de Acessibilidade;Autorização de prorrogação de prazo;24/01/2023;22/02/2023;False;2024.08.01;1677087622038.0;1674495622038.0
627c6707e5008700093d51d4;13525-22-SP-CER;1020.2022/0008855-7;17/05/2022 07:06:29;Certificado de Acessibilidade;Comunique-se padrão;21/03/2023;06/04/2023;False;2024.08.01;1680806170356.0;None
627c6707e5008700093d51d4;13525-22-SP-CER;1020.2022/0008855-7;17/05/2022 07:06:29;Certificado de Acessibilidade;Intimação IEOS;01/12/2023;29/05/2024;True;2024.08.01;1717010142257.0;None
627c6707e5008700093d51d4;13525-22-SP-CER;1020.2022/0008855-7;17/05/2022 07:06:29;Certificado de Acessibilidade;Autorização de prorrogação de prazo;04/06/2024;25/11/2024;False;2024.08.01;1732562142257.0;1717010142257.0
627d1b8ea95aff00094deee1;13534-22-SP-CER;1020.2022/0009291-0;24/05/2022 07:32:03;Certificado de Acessibilidade;Comunique-se padrão;30/09/2022;30/10/2022;True;2024.08.01;1667152065810.0;None
627d1b8ea95aff00094deee1;13534-22-SP-CER;1020.2022/0009291-0;24/05/2022 07:32:03;Certificado de Acessibilidade;Comunique-se padrão;10/11/2022;10/12/2022;True;2024.08.01;1670684627326.0;None
627d1b8ea95aff00094deee1;13534-22-SP-CER;1020.2022/0009291-0;24/05/2022 07:32:03;Certificado de Acessibilidade;Autorização de prorrogação de prazo;20/12/2022;09/01/2023;False;2024.08.01;1673276627326.0;1670684627326.0
627d1b8ea95aff00094deee1;13534-22-SP-CER;1020.2022/0009291-0;24/05/2022 07:32:03;Certificado de Acessibilidade;Comunique-se padrão;03/04/2023;03/05/2023;True;2024.08.01;1683139218696.0;None
627d1b8ea95aff00094deee1;13534-22-SP-CER;1020.2022/0009291-0;24/05/2022 07:32:03;Certificado de Acessibilidade;Intimação IEOS;18/05/2023;14/11/2023;True;2024.08.01;1699985729429.0;None
627e9d144717ac0009cd0ece;13601-22-SP-CER;1020.2022/0009677-0;31/05/2022 08:54:20;Certificado de Acessibilidade;Comunique-se padrão;18/11/2022;18/12/2022;True;2024.08.01;1671384864106.0;None
627e9d144717ac0009cd0ece;13601-22-SP-CER;1020.2022/0009677-0;31/05/2022 08:54:20;Certificado de Acessibilidade;Autorização de prorrogação de prazo;17/12/2022;17/01/2023;False;2024.08.01;1673976864106.0;1671384864106.0
627e9d144717ac0009cd0ece;13601-22-SP-CER;1020.2022/0009677-0;31/05/2022 08:54:20;Certificado de Acessibilidade;Comunique-se padrão;17/01/2023;16/02/2023;False;2024.08.01;1676569853185.0;None
627e9d144717ac0009cd0ece;13601-22-SP-CER;1020.2022/0009677-0;31/05/2022 08:54:20;Certificado de Acessibilidade;Comunique-se padrão;31/08/2023;30/09/2023;True;2024.08.01;1696090453944.0;None
627e9d144717ac0009cd0ece;13601-22-SP-CER;1020.2022/0009677-0;31/05/2022 08:54:20;Certificado de Acessibilidade;Comunique-se padrão;12/12/2023;11/01/2024;False;2024.08.01;1704982024169.0;None
627e9d144717ac0009cd0ece;13601-22-SP-CER;1020.2022/0009677-0;31/05/2022 08:54:20;Certificado de Acessibilidade;Intimação IEOS;06/06/2024;03/12/2024;True;2024.08.01;1733239698292.0;None
6284f67a8551a7000904e567;13732-22-SP-CER;1020.2022/0009300-3;24/05/2022 07:33:13;Certificado de Acessibilidade;Comunique-se padrão;28/09/2022;28/10/2022;True;2024.08.01;1666980742354.0;None
6284f67a8551a7000904e567;13732-22-SP-CER;1020.2022/0009300-3;24/05/2022 07:33:13;Certificado de Acessibilidade;Intimação IEOS;09/12/2022;07/06/2023;True;2024.08.01;1686152457876.0;None
6284f67a8551a7000904e567;13732-22-SP-CER;1020.2022/0009300-3;24/05/2022 07:33:13;Certificado de Acessibilidade;Autorização de prorrogação de prazo;13/06/2023;04/12/2023;False;2024.08.01;1701704457876.0;1686152457876.0
6287bcdfb204d300091dab84;13847-22-SP-CER;1020.2022/0009809-9;01/06/2022 09:03:19;Certificado de Acessibilidade;Comunique-se padrão;28/09/2022;28/10/2022;True;2024.08.01;1666978598250.0;None
6287bcdfb204d300091dab84;13847-22-SP-CER;1020.2022/0009809-9;01/06/2022 09:03:19;Certificado de Acessibilidade;Intimação IEOS;19/09/2023;17/03/2024;True;2024.08.01;1710697777181.0;None
6287bcdfb204d300091dab84;13847-22-SP-CER;1020.2022/0009809-9;01/06/2022 09:03:19;Certificado de Acessibilidade;Autorização de prorrogação de prazo;19/03/2024;13/09/2024;False;2024.08.01;1726249777181.0;1710697777181.0
628c0bec226fe50009f6d6c9;13952-22-SP-CER;1020.2022/0011605-4;30/06/2022 10:11:08;Certificado de Acessibilidade;Comunique-se padrão;08/10/2022;07/11/2022;True;2024.08.01;1667848637957.0;None
628c0bec226fe50009f6d6c9;13952-22-SP-CER;1020.2022/0011605-4;30/06/2022 10:11:08;Certificado de Acessibilidade;Autorização de prorrogação de prazo;10/11/2022;07/12/2022;False;2024.08.01;1670440637957.0;1667848637957.0
628c0bec226fe50009f6d6c9;13952-22-SP-CER;1020.2022/0011605-4;30/06/2022 10:11:08;Certificado de Acessibilidade;Comunique-se padrão;08/02/2023;10/03/2023;True;2024.08.01;1678470910753.0;None
628c0bec226fe50009f6d6c9;13952-22-SP-CER;1020.2022/0011605-4;30/06/2022 10:11:08;Certificado de Acessibilidade;Comunique-se padrão;31/05/2023;30/06/2023;True;2024.08.01;1688145780361.0;None
628c0bec226fe50009f6d6c9;13952-22-SP-CER;1020.2022/0011605-4;30/06/2022 10:11:08;Certificado de Acessibilidade;Autorização de prorrogação de prazo;24/07/2023;30/07/2023;False;2024.08.01;1690737780361.0;1688145780361.0
628c0bec226fe50009f6d6c9;13952-22-SP-CER;1020.2022/0011605-4;30/06/2022 10:11:08;Certificado de Acessibilidade;Intimação IEOS;06/10/2023;03/04/2024;True;2024.08.01;1712151762452.0;None
628c0bec226fe50009f6d6c9;13952-22-SP-CER;1020.2022/0011605-4;30/06/2022 10:11:08;Certificado de Acessibilidade;Autorização de prorrogação de prazo;01/04/2024;30/09/2024;False;2024.08.01;1727703762452.0;1712151762452.0
628f6e982287dc00090e26b6;14073-22-SP-CER;1020.2022/0009919-2;02/06/2022 09:15:56;Certificado de Acessibilidade;Comunique-se padrão;01/10/2022;31/10/2022;True;2024.08.01;1667237038461.0;None
628f6e982287dc00090e26b6;14073-22-SP-CER;1020.2022/0009919-2;02/06/2022 09:15:56;Certificado de Acessibilidade;Autorização de prorrogação de prazo;09/11/2022;30/11/2022;False;2024.08.01;1669829038461.0;1667237038461.0
628f6e982287dc00090e26b6;14073-22-SP-CER;1020.2022/0009919-2;02/06/2022 09:15:56;Certificado de Acessibilidade;Comunique-se padrão;24/12/2022;23/01/2023;True;2024.08.01;1674479955080.0;None
628f6e982287dc00090e26b6;14073-22-SP-CER;1020.2022/0009919-2;02/06/2022 09:15:56;Certificado de Acessibilidade;Intimação IEOS;28/02/2023;27/08/2023;True;2024.08.01;1693144016729.0;None
628f6e982287dc00090e26b6;14073-22-SP-CER;1020.2022/0009919-2;02/06/2022 09:15:56;Certificado de Acessibilidade;Autorização de prorrogação de prazo;29/08/2023;23/02/2024;False;2024.08.01;1708696016729.0;1693144016729.0
629e59c1813217000916ef46;14504-22-SP-CER;1020.2022/0010736-5;16/06/2022 08:03:29;Certificado de Acessibilidade;Intimação IEOS;23/08/2023;19/02/2024;True;2024.08.01;1708366364783.0;None
629e59c1813217000916ef46;14504-22-SP-CER;1020.2022/0010736-5;16/06/2022 08:03:29;Certificado de Acessibilidade;Autorização de prorrogação de prazo;20/02/2024;17/08/2024;False;2024.08.01;1723918364783.0;1708366364783.0
62a253bef284660009669388;14685-22-SP-CER;1020.2022/0018218-9;23/09/2022 09:56:28;Certificado de Segurança;Comunique-se padrão;21/01/2023;20/02/2023;True;2024.08.01;1676901745537.0;None
62a253bef284660009669388;14685-22-SP-CER;1020.2022/0018218-9;23/09/2022 09:56:28;Certificado de Segurança;Autorização de prorrogação de prazo;18/02/2023;22/03/2023;False;2024.08.01;1679493745537.0;1676901745537.0
62a253bef284660009669388;14685-22-SP-CER;1020.2022/0018218-9;23/09/2022 09:56:28;Certificado de Segurança;Comunique-se padrão;05/05/2023;04/06/2023;True;2024.08.01;1685897631138.0;None
62a253bef284660009669388;14685-22-SP-CER;1020.2022/0018218-9;23/09/2022 09:56:28;Certificado de Segurança;Intimação IEOS;29/05/2023;25/11/2023;True;2024.08.01;1700931019051.0;None
62a253bef284660009669388;14685-22-SP-CER;1020.2022/0018218-9;23/09/2022 09:56:28;Certificado de Segurança;Autorização de prorrogação de prazo;23/11/2023;23/05/2024;False;2024.08.01;1716483019051.0;1700931019051.0
62a270d1e20651000900fa46;14698-22-SP-CER;1020.2022/0011498-1;29/06/2022 09:47:24;Certificado de Segurança;Comunique-se padrão;11/10/2022;10/11/2022;True;2024.08.01;1668103802932.0;None
62a270d1e20651000900fa46;14698-22-SP-CER;1020.2022/0011498-1;29/06/2022 09:47:24;Certificado de Segurança;Autorização de prorrogação de prazo;11/11/2022;10/12/2022;False;2024.08.01;1670695802932.0;1668103802932.0
62a270d1e20651000900fa46;14698-22-SP-CER;1020.2022/0011498-1;29/06/2022 09:47:24;Certificado de Segurança;Intimação IEOS;20/12/2022;18/06/2023;True;2024.08.01;1687109942070.0;None
62a270d1e20651000900fa46;14698-22-SP-CER;1020.2022/0011498-1;29/06/2022 09:47:24;Certificado de Segurança;Autorização de prorrogação de prazo;22/06/2023;15/12/2023;False;2024.08.01;1702661942070.0;1687109942070.0
62a75cc823e50200096e7b4a;14793-22-SP-CER;1020.2022/0011284-9;25/06/2022 09:36:25;Certificado de Acessibilidade;Comunique-se padrão;22/03/2023;21/04/2023;True;2024.08.01;1682094547532.0;None
62a75cc823e50200096e7b4a;14793-22-SP-CER;1020.2022/0011284-9;25/06/2022 09:36:25;Certificado de Acessibilidade;Autorização de prorrogação de prazo;03/05/2023;21/05/2023;False;2024.08.01;1684686547532.0;1682094547532.0
62a75cc823e50200096e7b4a;14793-22-SP-CER;1020.2022/0011284-9;25/06/2022 09:36:25;Certificado de Acessibilidade;Intimação IEOS;09/10/2023;06/04/2024;True;2024.08.01;1712412611839.0;None
62a75cc823e50200096e7b4a;14793-22-SP-CER;1020.2022/0011284-9;25/06/2022 09:36:25;Certificado de Acessibilidade;Autorização de prorrogação de prazo;24/05/2024;03/10/2024;False;2024.08.01;1727964611839.0;1712412611839.0
62a79a5a0ee5700009f12db1;14827-22-SP-CER;1020.2022/0012238-0;12/07/2022 10:10:22;Certificado de Acessibilidade;Comunique-se padrão;07/12/2022;06/01/2023;True;2024.08.01;1673013990132.0;None
62a79a5a0ee5700009f12db1;14827-22-SP-CER;1020.2022/0012238-0;12/07/2022 10:10:22;Certificado de Acessibilidade;Intimação IEOS;06/06/2023;03/12/2023;True;2024.08.01;1701625473146.0;None
